PROVINCE,TIME,MONTH,YEAR,NN_DIR,NN_DIR_LAG,REGION,CASES,DIR,POP,POP_OFFSET,RGN_IND,PROV_IND,SEASON,RATE_DIR,RATE_CASES,RSI_DIR,RSI_DIR_LAG,RSI_DIR_LAG_2,AVG_RSI_DIR_LAG,SQ_RSI_DIR_LAG,SCALED_DIR,SCALED_AVG_RSI_DIR_LAG,SCALED_SQ_RSI_DIR_LAG,SCALED_RSI_DIR_LAG,tmax,tmin,prec,SPI_6,TOTAL,ANOM,E_INDEX,C_INDEX,spei,tmax_roll_2,tmax_roll_3,tmin_roll_2,tmin_roll_3,prec_roll_2,prec_roll_3,OUTBREAK_50_TRUE,OUTBREAK_150_TRUE,longitude,latitude,YEAR_DECIMAL,LAT_PROV_IND,LONG_PROV_IND,PROPN_URBAN_2017,PROPN_URBAN_2007,URBAN_ORDER,PROPN_CONFIRMED,DIFF_WITH_HISTORICAL_DIR_LAG,MODIFIED_DIFF_WITH_HISTORICAL_DIR_LAG,REGION_AREA_KM2,POP_DENSITY,LOG_CASES,LAG_1_LOG_CASES,LAG_2_LOG_CASES,LAG_1_tmin_roll_2,LAG_1_prec_roll_2,end_of_month,unique_id
Huancabamba,39,7,2013,0.202814497342522,0,Piura,0,0,120367.4,1.203674,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,21.2731486095884,9.32756902222665,25.2493172491059,-0.263569282346897,26.89,-0.4,-1.21254,0.04519,0.90659153844629,21.3013555267617,21.5838399946842,9.54851490082727,9.92571181766836,25.5518439305167,49.9675919842269,0,0,-79.5136,-5.4421,2013.5,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,28.0335902745169,0,0,0,10.2247832153892,62.3267293517874,2013-07-31,Huancabamba
Huancabamba,40,8,2013,0,0.202814497342522,Piura,0,0,120312.808333333,1.20312808333333,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,21.9373567228147,9.98888667397588,16.3499602250577,-0.193496878953016,26.64,-0.32,-1.0328,0.0115,0.589329769568784,21.6052526662015,21.513355925446,9.65822784810127,9.69530549187681,20.7996387370818,22.4845493620303,0,0,-79.5136,-5.4421,2013.58333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,28.0208758650029,0,0,0,9.54851490082727,25.5518439305167,2013-08-31,Huancabamba
Huancabamba,41,9,2013,0,0,Piura,0,0,120258.216666667,1.20258216666667,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.6890760490382,10.4216585268614,62.9554518235356,0.042182270809543,26.51,-0.26,-0.62542,-0.01339,0.852431760941233,22.3132163859264,21.9665271271471,10.2052726004186,9.9127047410213,39.6527060242967,34.8515764325664,0,0,-79.5136,-5.4421,2013.66666666667,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,28.0081614554889,0,0,0,9.65822784810127,20.7996387370818,2013-09-30,Huancabamba
Huancabamba,42,10,2013,0,0,Piura,0,0,120203.625,1.20203625,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.1069969101964,9.91777135453005,163.42767855473,0.957359544272429,26.54,-0.18,-0.52462,0.09363,1.55443813460214,22.3980364796173,22.2444765606831,10.1697149406957,10.1094388517891,113.191565189133,80.9110302011079,0,0,-79.5136,-5.4421,2013.75,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.9954470459749,0,0,0,10.2052726004186,39.6527060242967,2013-10-31,Huancabamba
Huancabamba,43,11,2013,0,0,Piura,0,0,120149.033333333,1.20149033333333,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.0300508322536,10.3443636001196,18.3769311546555,0.497947549254409,26.5,-0.17,-0.46614,0.11488,1.3734316434179,22.568523871225,22.608707930496,10.1310674773248,10.2279311605037,90.9023048546929,81.5866871776404,0,0,-79.5136,-5.4421,2013.83333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.9827326364609,0,0,0,10.1697149406957,113.191565189133,2013-11-30,Huancabamba
Huancabamba,44,12,2013,0,0,Piura,0,0,120094.441666667,1.20094441666667,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.5816306189574,11.157081630619,42.3129022384491,0.00999126107851683,26.35,-0.27,-0.32352,-0.08986,1.41989597167288,23.3058407256055,22.9062261204691,10.7507226153693,10.4730721950895,30.3449166965523,74.7058373159449,0,0,-79.5136,-5.4421,2013.91666666667,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.9700182269469,0,0,0,10.1310674773248,90.9023048546929,2013-12-31,Huancabamba
Huancabamba,45,1,2014,0,0,Piura,0,0,120039.85,1.2003985,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.9935213794478,12.1898235821788,62.4117463207502,-0.210888891556439,26.22,-0.42,-0.27611,-0.31218,0.977150219678879,23.2875759992026,23.2017342768863,11.6734526063989,11.2304229376391,52.3623242795996,41.0338599046182,0,0,-79.5136,-5.4421,2014,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.9573038174329,0,0,0,10.7507226153693,30.3449166965523,2014-01-31,Huancabamba
Huancabamba,46,2,2014,0,0,Piura,0,0,119985.258333333,1.19985258333333,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.336240406658,11.8335492873517,65.4385028650145,-0.502754040648428,26.41,-0.46,-1.01133,0.18468,0.448160176724196,22.6648808930529,22.9704641350211,12.0116864347653,11.7268181667165,63.9251245928823,56.7210504747379,0,0,-79.5136,-5.4421,2014.08333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.9445894079189,0,0,0,11.6734526063989,52.3623242795996,2014-02-28,Huancabamba
Huancabamba,47,3,2014,1.12056619968938,0,Piura,0,0,119930.666666667,1.19930666666667,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.3339978072361,11.8793481511014,115.962354249592,-0.325823977459385,27.03,-0.27,-0.61896,0.40314,-0.140685081801244,22.3351191069471,22.554586531114,11.8564487192266,11.967573673544,90.7004285573033,81.2708678117855,0,0,-79.5136,-5.4421,2014.16666666667,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.9318749984049,0,0,0,12.0116864347653,63.9251245928823,2014-03-31,Huancabamba
Huancabamba,48,4,2014,0.447508234990602,1.12056619968938,Piura,0,0,119876.075,1.19876075,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.1721319645171,11.4249975082229,66.0079388257265,-0.587259701351995,27.73,0.04,-0.28193,0.47933,-0.986015895860536,22.2530648858766,22.2807900594704,11.6521728296621,11.712631648892,90.9851465376593,82.4695986467776,0,0,-79.5136,-5.4421,2014.25,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.9191605888909,0,0,0,11.8564487192266,90.7004285573033,2014-04-30,Huancabamba
Huancabamba,49,5,2014,0.739131845039258,0.447508234990602,Piura,0,0,119821.483333333,1.19821483333333,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.655536728795,12.1822984152297,84.4797268024318,-0.400702860136604,28.04,0.21,0.29764,0.42005,-0.616622937789985,22.913834346656,22.7205555001827,11.8036479617263,11.8288813581847,75.2438328140792,88.8166732925835,0,0,-79.5136,-5.4421,2014.33333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.9064461793769,0,0,0,11.6521728296621,90.9851465376593,2014-05-31,Huancabamba
Huancabamba,50,6,2014,1.32315719338742,0.739131845039258,Piura,0,0,119766.891666667,1.19766891666667,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.3756104853982,11.8361407355726,39.5781570995815,-0.266456933745582,27.82,0.16,0.73027,0.13875,-0.689505440635341,23.5155736070966,23.0677597262368,12.0092195754012,11.8144788863417,62.0289419510067,63.3552742425799,0,0,-79.5136,-5.4421,2014.41666666667,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.8937317698629,0,0,0,11.8036479617263,75.2438328140792,2014-06-30,Huancabamba
Huancabamba,51,7,2014,1.20393672853214,1.32315719338742,Piura,0,0,119712.3,1.197123,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.579487690621,10.6196551380445,63.2798963571895,-0.260769032313955,27.34,0.05,0.56909,-0.01894,-0.439517956812467,22.9775490880096,23.2035449682714,11.2278979368085,11.5460314296156,51.4290267283855,62.4459267530676,0,0,-79.5136,-5.4421,2014.5,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.8810173603489,0,0,0,12.0092195754012,62.0289419510067,2014-07-31,Huancabamba
Huancabamba,52,8,2014,2.16164742244823,1.20393672853214,Piura,0,0,119657.708333333,1.19657708333333,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.6839429881391,10.7007874015748,24.1213146782903,-0.0634719087520193,27.02,0.07,0.39671,0.11082,-0.203112344570192,22.63171533938,22.8796803880528,10.6602212698096,11.052194425064,43.7006055177399,42.3264560450204,0,0,-79.5136,-5.4421,2014.58333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.8683029508349,0,0,0,11.2278979368085,51.4290267283855,2014-08-31,Huancabamba
Huancabamba,53,9,2014,0.605106859854427,2.16164742244823,Piura,0,0,119603.116666667,1.19603116666667,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.0626432771853,10.8049436858367,9.17357718499431,-0.00976779069588723,27,0.23,0.23312,0.43107,-0.0388037420809269,22.8732931326622,22.7753579853151,10.7528655437058,10.708462075152,16.6474459316423,32.1915960734913,0,0,-79.5136,-5.4421,2014.66666666667,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.8555885413208,0,0,0,10.6602212698096,43.7006055177399,2014-09-30,Huancabamba
Huancabamba,54,10,2014,0.110811661065691,0.605106859854427,Piura,0,0,119548.525,1.19548525,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.6252367188279,10.4526562344264,57.6044952038408,0.709464411908172,27.21,0.49,0.31797,0.61137,0.48420865471874,22.8439399980066,22.7906076613841,10.6287999601316,10.652795773946,33.3890361944176,30.2997956890418,0,0,-79.5136,-5.4421,2014.75,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.8428741318068,0,0,0,10.7528655437058,16.6474459316423,2014-10-31,Huancabamba
Huancabamba,55,11,2014,0,0.110811661065691,Piura,0,0,119493.933333333,1.19493933333333,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.4393003089804,10.7736469650154,15.8010864011742,0.586926351549027,27.31,0.64,0.35834,0.92817,-0.333179482604776,23.0322685139041,23.0423934349978,10.6131515997209,10.6770822950929,36.7027908025075,27.5263862633364,0,0,-79.5136,-5.4421,2014.83333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.8301597222928,0,0,0,10.6287999601316,33.3890361944176,2014-11-30,Huancabamba
Huancabamba,56,12,2014,0.402931081861896,0,Piura,0,0,119439.341666667,1.19439341666667,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.4885876607196,11.0981760191369,163.836035681498,-0.153009986051459,27.28,0.66,0.08412,0.98693,1.66054190056665,23.46394398485,23.184374896176,10.9359114920761,10.7748264061929,89.8185610413361,79.0805390955043,0,0,-79.5136,-5.4421,2014.91666666667,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.8174453127788,0,0,0,10.6131515997209,36.7027908025075,2014-12-31,Huancabamba
Huancabamba,57,1,2015,14.0059722271206,0.402931081861896,Piura,0,0,119384.75,1.1938475,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.6258845808831,11.8176517492276,65.0752017262521,0.0114332089088997,27.19,0.55,-0.40122,1.19076,0.990697553328105,23.0572361208014,23.1845908501944,11.4579138841822,11.2298249111266,114.455618703875,81.5707746029748,0,0,-79.5136,-5.4421,2015,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.8047309032648,0,0,0,10.9359114920761,89.8185610413361,2015-01-31,Huancabamba
Huancabamba,58,2,2015,19.6914766062693,14.0059722271206,Piura,1,0.838011123061305,119330.158333333,1.19330158333333,1,5,1,Inf,Inf,99.9999999731746,40,40,40,1600,0.0853122187022757,-0.302004311906038,-0.36402769746217,-0.265200480396784,22.8017043755607,12.3604604804146,169.508427051988,-0.467634201235837,27.34,0.47,-0.96388,1.4758,1.29368950511728,22.7137944782219,22.9720588723878,12.0890561148211,11.758762749593,117.29181438912,132.806554819913,0,0,-79.5136,-5.4421,2015.08333333333,5,14,0.154330454435386,0.1236,2,0,0,0,4293.68478390783,27.7920164937508,0.693147180559945,0,0,11.4579138841822,114.455618703875,2015-02-28,Huancabamba
Huancabamba,59,3,2015,89.5182812193214,19.6914766062693,Piura,0,0,119275.566666667,1.19275566666667,1,5,1,-100,-100,40,99.9999999731746,40,69.9999999865873,3999.99999892698,-0.207168253742172,1.13209539124456,0.626130372293095,2.34369222925532,22.6575799860461,12.2307883982857,330.291353674932,-0.17396255192834,27.82,0.53,-0.7509,1.36789,1.69403840984617,22.7296421808033,22.6950563141633,12.2956244393501,12.1363002093093,249.89989036346,188.291660817724,0,0,-79.5136,-5.4421,2015.16666666667,5,14,0.154330454435386,0.1236,2,1,0.838011123061305,0.838011123061305,4293.68478390783,27.7793020842368,0,0.693147180559945,0,12.0890561148211,117.29181438912,2015-03-31,Huancabamba
Huancabamba,60,4,2015,137.110177893641,89.5182812193214,Piura,0,0,119220.975,1.19220975,1,5,1,,,40,40,99.9999999731746,69.9999999865873,3999.99999892698,-0.207168253742172,1.13209539124456,0.626130372293095,-0.265200480396784,22.814312767866,12.1250872121997,45.1546198238609,-0.325463157905249,28.38,0.7,0.07661,1.2373,1.38088713032859,22.735946376956,22.7578657098242,12.1779378052427,12.2387786969667,187.722986749397,181.65146685026,0,0,-79.5136,-5.4421,2015.25,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.7665876747228,0,0,0.693147180559945,12.2956244393501,249.89989036346,2015-04-30,Huancabamba
Huancabamba,61,5,2015,206.693097572976,137.110177893641,Piura,1,0.839162834373173,119166.383333333,1.19166383333333,1,5,0,Inf,Inf,74.4882270019945,40,40,40,1600,0.0857141860024042,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.9939698993322,12.4569919266421,335.503174515934,-0.228212231014403,28.76,0.93,0.6686,1.07254,1.89976469533784,23.4041413335991,23.1552875510814,12.2910395694209,12.2709558457092,190.328897169897,236.983049338242,0,0,-79.5136,-5.4421,2015.33333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.7538732652088,0.693147180559945,0,0,12.1779378052427,187.722986749397,2015-05-31,Huancabamba
Huancabamba,62,6,2015,151.351780884898,206.693097572976,Piura,0,0,119111.791666667,1.19111791666667,1,5,0,-100,-100,40,74.4882270019945,40,57.2441135009972,2979.52908007978,-0.207168253742172,0.522321623558353,0.20511890741856,1.23440092017918,23.5122595435064,11.9499651151201,43.3172730894801,-0.127843942386232,28.83,1.18,1.41962,0.95014,1.69678957802909,23.7531147214193,23.4401807369016,12.2034785208811,12.177348084654,189.410223802707,141.325022476425,0,0,-79.5136,-5.4421,2015.41666666667,5,14,0.154330454435386,0.1236,2,1,0.839162834373173,0.839162834373173,4293.68478390783,27.7411588556948,0,0.693147180559945,0,12.2910395694209,190.328897169897,2015-06-30,Huancabamba
Huancabamba,63,7,2015,50.2540174495371,151.351780884898,Piura,0,0,119057.2,1.190572,1,5,0,,,40,40,74.4882270019945,57.2441135009972,2979.52908007978,-0.207168253742172,0.522321623558353,0.20511890741856,-0.265200480396784,23.3750622944284,11.431824977574,23.6262335571076,-0.142725336324707,28.81,1.52,1.98542,0.91178,1.74856094973428,23.4436609189674,23.6270972457557,11.6908950463471,11.9462606731121,33.4717533232938,134.148893720841,0,0,-79.5136,-5.4421,2015.5,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.7284444461808,0,0,0.693147180559945,12.2034785208811,189.410223802707,2015-07-31,Huancabamba
Huancabamba,64,8,2015,29.5562117490834,50.2540174495371,Piura,1,0.840317715725139,119002.608333333,1.19002608333333,1,5,0,Inf,Inf,70.6341420332941,40,40,40,1600,0.0861172597017202,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.3707764377554,11.3606099870428,6.33940496905743,0.1376417026333,28.82,1.86,1.80269,1.34996,1.7308802493981,23.3729193660919,23.4193660918967,11.3962174823084,11.580800026579,14.9828192630825,24.427637205215,0,0,-79.5136,-5.4421,2015.58333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.7157300366668,0.693147180559945,0,0,11.6908950463471,33.4717533232938,2015-08-31,Huancabamba
Huancabamba,65,9,2015,6.49467725238652,29.5562117490834,Piura,0,0,118948.016666667,1.18948016666667,1,5,0,-100,-100,40,70.6341420332941,40,55.317071016647,2825.36568133176,-0.207168253742172,0.430202588358327,0.141516351835438,1.06681935048388,24.6129273397787,12.3154589853484,11.0898434745639,-0.0771635477332289,28.93,2.16,2.36509,1.36041,1.28215622859342,23.9918518887671,23.7862553573208,11.8380344861956,11.702631316655,8.71462422181067,13.6851606669096,0,0,-79.5136,-5.4421,2015.66666666667,5,14,0.154330454435386,0.1236,2,1,0.840317715725139,0.840317715725139,4293.68478390783,27.7030156271528,0,0.693147180559945,0,11.3962174823084,14.9828192630825,2015-09-30,Huancabamba
Huancabamba,66,10,2015,7.29235024890381,6.49467725238652,Piura,0,0,118893.425,1.18893425,1,5,0,,,40,40,70.6341420332941,55.317071016647,2825.36568133176,-0.207168253742172,0.430202588358327,0.141516351835438,-0.265200480396784,23.7948769062095,11.661865842719,51.7453453219045,0.0828888883974668,29.14,2.42,2.40227,1.52272,1.90550803286689,24.2039021229941,23.9261935612479,11.9886624140337,11.7793116050367,31.4175943982342,23.0581979218419,0,0,-79.5136,-5.4421,2015.75,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.6903012176388,0,0,0.693147180559945,11.8380344861956,8.71462422181067,2015-10-31,Huancabamba
Huancabamba,67,11,2015,10.7146210059438,7.29235024890381,Piura,0,0,118838.833333333,1.18838833333333,1,5,0,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,24.6465663311074,11.9847004883883,34.1060400269603,-0.0582734075434199,29.25,2.57,2.31831,1.96206,-0.816589126842363,24.2207216186584,24.3514568590319,11.8232831655537,11.9873417721519,42.9256926744324,32.3137429411429,0,0,-79.5136,-5.4421,2015.83333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.6775868081247,0,0,0,11.9886624140337,31.4175943982342,2015-11-30,Huancabamba
Huancabamba,68,12,2015,5.13525643481929,10.7146210059438,Piura,0,0,118784.241666667,1.18784241666667,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,24.5816306189574,12.157081630619,15.2872819744625,-0.964345815253169,29.26,2.64,2.39471,1.82566,-1.32191980481148,24.6140984750324,24.3410246187581,12.0708910595036,11.9345493205754,24.6966610007114,33.7128891077757,0,0,-79.5136,-5.4421,2015.91666666667,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.6648723986107,0,0,0,11.8232831655537,42.9256926744324,2015-12-31,Huancabamba
Huancabamba,69,1,2016,11.8381094570431,5.13525643481929,Piura,0,0,118729.65,1.1872965,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,24.1419316256354,13.3282168842819,130.619585711448,-0.788776531499274,29.12,2.48,2.09554,1.8101,-0.460686343482563,24.3617811222964,24.4567095252334,12.7426492574504,12.4899996677631,72.9534338429551,60.0043025709568,0,0,-79.5136,-5.4421,2016,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.6521579890967,0,0,0,12.0708910595036,24.6966610007114,2016-01-31,Huancabamba
Huancabamba,70,2,2016,11.058673042029,11.8381094570431,Piura,0,0,118675.058333333,1.18675058333333,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.4382537625835,12.9471244891857,195.931027776375,-0.681333345941241,29.01,2.14,1.31251,1.83939,0.750089972998415,23.7900926941094,24.0539386690588,13.1376706867338,12.8108076680288,163.275306743912,113.945965154095,0,0,-79.5136,-5.4421,2016.08333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.6394435795827,0,0,0,12.7426492574504,72.9534338429551,2016-02-29,Huancabamba
Huancabamba,71,3,2016,42.4540741890547,11.058673042029,Piura,0,0,118620.466666667,1.18620466666667,1,5,1,,,40,40,40,40,1600,-0.207168253742172,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.4283863251271,13.0008472042261,214.0490832911,-0.497454410932781,28.88,1.58,1.05223,1.49164,0.94862888114793,23.4333200438553,23.6695239044487,12.9739858467059,13.0920628592312,204.990055533738,180.199898926308,0,0,-79.5136,-5.4421,2016.16666666667,5,14,0.154330454435386,0.1236,2,1,-0.838011123061305,-0.838011123061305,4293.68478390783,27.6267291700687,0,0,0,13.1376706867338,163.275306743912,2016-03-31,Huancabamba
Huancabamba,72,4,2016,76.230214591729,42.4540741890547,Piura,1,0.84341299720514,118565.875,1.18565875,1,5,1,Inf,Inf,92.8888838624373,40,40,40,1600,0.0871975668297596,-0.302004311906038,-0.36402769746217,-0.265200480396784,23.0917472341274,12.3291139240506,130.287954890121,-0.39788889799374,28.62,0.94,0.24897,1.18208,0.950818747707776,23.2600667796272,23.3194624406126,12.6649805641383,12.7590285391541,172.16851909061,180.089355319199,0,0,-79.5136,-5.4421,2016.25,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.6140147605547,0.693147180559945,0,0,12.9739858467059,204.990055533738,2016-04-30,Huancabamba
Huancabamba,73,5,2016,110.068170029866,76.230214591729,Piura,1,0.843801511445394,118511.283333333,1.18511283333333,1,5,0,0.0460645308456614,0,92.8932124319572,92.8888838624373,40,66.4444419312187,3715.55535449749,0.0873331650639761,0.962127899443936,0.508778222207074,2.03448991280388,23.2526163659922,11.813116714841,25.3795972881319,-0.394891378547666,28.22,0.39,-0.07327,0.77639,0.856242771233831,23.1721818000598,23.2575833084156,12.0711153194458,12.3810259477059,77.8337760891264,123.238878489784,0,0,-79.5136,-5.4421,2016.33333333333,5,14,0.154330454435386,0.1236,2,0,0.84341299720514,0.84341299720514,4293.68478390783,27.6013003510407,0.693147180559945,0.693147180559945,0,12.6649805641383,172.16851909061,2016-05-31,Huancabamba
Huancabamba,74,6,2016,90.9975735795402,110.068170029866,Piura,0,0,118456.691666667,1.18456691666667,1,5,0,-100,-100,31.1404625859289,92.8932124319572,92.8888838624373,92.8910481471972,8628.74682120079,-0.207168253742172,2.22636357079835,2.5357932977004,2.03467812569503,22.6069470746536,11.0302501744244,46.9488936720835,-0.295208495514893,27.59,-0.07,-0.05774,0.51612,1.01639436568533,22.9297817203229,22.9837702249244,11.4216834446327,11.7241602711054,36.1642454801077,67.5388152834454,0,0,-79.5136,-5.4421,2016.41666666667,5,14,0.154330454435386,0.1236,2,1,0.00463867707222143,0.00463867707222143,4293.68478390783,27.5885859415267,0,0.693147180559945,0.693147180559945,12.0711153194458,77.8337760891264,2016-06-30,Huancabamba
Huancabamba,75,7,2016,44.9054879896283,90.9975735795402,Piura,1,0.844579614719671,118402.1,1.184021,1,5,0,Inf,Inf,65.5370883440837,31.1404625859289,92.8932124319572,62.0168375089431,2892.73760622411,0.0876047366541476,0.750473693094186,0.169311708142492,-0.65042685674335,22.8672879497658,10.9273896142729,17.7305890412864,-0.226083646059855,26.93,-0.36,-0.47371,0.18259,0.907947021297046,22.7371175122097,22.9089504634705,10.9788198943486,11.2569188345128,32.339741356685,30.0196933338339,0,0,-79.5136,-5.4421,2016.5,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.5758715320127,0.693147180559945,0,0.693147180559945,11.4216834446327,36.1642454801077,2016-07-31,Huancabamba
Huancabamba,76,8,2016,15.5137198314514,44.9054879896283,Piura,0,0,118347.508333333,1.18347508333333,1,5,0,-100,-100,37.4652211754807,65.5370883440837,31.1404625859289,48.3387754650063,2040.85524756966,-0.207168253742172,0.0966168689056812,-0.182145871974582,0.845191580210022,23.5645868633509,11.5638393302103,18.7619454875539,-0.167208489667759,26.42,-0.54,-0.34129,-0.10791,0.474834487055029,23.2159374065584,23.0129406292568,11.2456144722416,11.1738263729692,18.2462672644202,27.8138094003079,0,0,-79.5136,-5.4421,2016.58333333333,5,14,0.154330454435386,0.1236,2,1,0.844579614719671,0.844579614719671,4293.68478390783,27.5631571224987,0,0.693147180559945,0,10.9788198943486,32.339741356685,2016-08-31,Huancabamba
Huancabamba,77,9,2016,4.70285536901609,15.5137198314514,Piura,0,0,118292.916666667,1.18292916666667,1,5,0,,,37.4652211754807,37.4652211754807,65.5370883440837,51.5011547597822,2455.36151000811,-0.207168253742172,0.24778910923619,-0.0111347382658209,-0.375416580377212,23.693212399083,11.4084521080435,36.5148360580043,0.00941323360821207,26.14,-0.63,0.15607,-0.47629,0.110152427479625,23.628899631217,23.3750290707333,11.4861457191269,11.2998936841756,27.6383907727791,24.3357901956149,0,0,-79.5136,-5.4421,2016.66666666667,5,14,0.154330454435386,0.1236,2,1,-0.840317715725139,-0.840317715725139,4293.68478390783,27.5504427129847,0,0,0.693147180559945,11.2456144722416,18.2462672644202,2016-09-30,Huancabamba
Huancabamba,78,10,2016,4.43433404937312,4.70285536901609,Piura,0,0,118238.325,1.18238325,1,5,0,,,37.4652211754807,37.4652211754807,37.4652211754807,37.4652211754807,1403.64279772768,-0.207168253742172,-0.423175163953399,-0.44503797599193,-0.375416580377212,22.9742848599621,10.8224359613276,35.9636748996485,-0.178771530886119,26.02,-0.69,-0.12942,-0.63096,-0.618015559443406,23.3337486295226,23.4106947074654,11.1154440346855,11.2649091331938,36.2392554788264,30.4134854817355,0,0,-79.5136,-5.4421,2016.75,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.5377283034707,0,0,0,11.4861457191269,27.6383907727791,2016-10-31,Huancabamba
Huancabamba,79,11,2016,2.62229452501887,4.43433404937312,Piura,0,0,118183.733333333,1.18183733333333,1,5,0,,,37.4652211754807,37.4652211754807,37.4652211754807,37.4652211754807,1403.64279772768,-0.207168253742172,-0.423175163953399,-0.44503797599193,-0.375416580377212,23.8614571912688,11.1451709359115,11.8306937219851,-0.478144807241085,26.01,-0.67,-0.10737,-0.657,-0.887763123852866,23.4178710256155,23.509651483438,10.9838034486196,11.1253530017609,23.8971843108168,28.1030682265459,0,0,-79.5136,-5.4421,2016.83333333333,5,14,0.154330454435386,0.1236,2,1,0,0,4293.68478390783,27.5250138939567,0,0,0,11.1154440346855,36.2392554788264,2016-11-30,Huancabamba
